92,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=373","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=373","http://illinois.edu/",200,1142,1,1,2177,3321
93,"https://calendars.illinois.edu/detail/7/33304990","https://calendars.illinois.edu/detail/7/33304990","http://illinois.edu/",200,1019,0,0,362,1381
94,"https://calendars.illinois.edu/detail/7/33308415","https://calendars.illinois.edu/detail/7/33308415","http://illinois.edu/",200,441,0,0,383,824
95,"https://calendars.illinois.edu/detail/7/33307298","https://calendars.illinois.edu/detail/7/33307298","http://illinois.edu/",200,463,0,0,340,803
96,"https://calendars.illinois.edu/detail/7/33304919","https://calendars.illinois.edu/detail/7/33304919","http://illinois.edu/",200,483,0,0,348,831
97,"http://directory.illinois.edu/socialMedia","http://directory.illinois.edu/socialMedia","http://illinois.edu/",200,1470,1,1,6516,7988
98,"http://aces.illinois.edu/","https://aces.illinois.edu/","http://illinois.edu/",200,2013,1,1,534,2549
99,"http://beckman.illinois.edu/","https://beckman.illinois.edu/","http://illinois.edu/",200,279,1,1,904,1185
100,"http://lis.illinois.edu/","http://ischool.illinois.edu/","http://illinois.edu/",200,772,8,8,860,1648
101,"http://sustainability.illinois.edu/","https://sustainability.illinois.edu/","http://illinois.edu/",200,9011,2,2,3659,12674
102,"http://healthinstitute.illinois.edu/","http://healthinstitute.illinois.edu/","http://illinois.edu/",200,2783,1,1,535,3320
103,"http://prairie.illinois.edu/","http://prairie.illinois.edu/","http://illinois.edu/",200,2144,1,1,408,2554
104,"http://directory.illinois.edu/search","http://directory.illinois.edu/search","http://illinois.edu/",200,943,0,0,945,1888
105,"http://illinois.edu/map/view","https://map.illinois.edu/view","http://illinois.edu/",200,1081,1,1,3123,4206
106,"https://techservices.illinois.edu/services/email","https://techservices.illinois.edu/services/email","http://illinois.edu/",200,2081,1,1,331,2414
107,"http://illinois.edu/resources/contact.html","https://illinois.edu/resources/contact.html","http://illinois.edu/",200,1213,6,6,1152,2377
108,"http://inclusiveillinois.illinois.edu/","http://inclusiveillinois.illinois.edu/","http://illinois.edu/",200,239,0,0,236,475
109,"http://illinois.edu/resources/emergency.html","https://illinois.edu/resources/emergency.html","http://illinois.edu/",200,154,2,2,973,1131
110,"https://chancellor.illinois.edu/view/7101/678012","https://chancellor.illinois.edu/view/7101/678012","http://illinois.edu/",200,2320,0,0,1058,3378
111,"http://uillinois.edu/about/policies","https://www.uillinois.edu/about/policies","http://illinois.edu/",200,1457,0,0,518,1975
112,"http://illinois.edu/resources/employment.html","https://illinois.edu/resources/employment.html","http://illinois.edu/",200,982,3,3,917,1905
113,"http://www.uillinois.edu/","null","http://illinois.edu/",0,0,0,0,0,0
114,"http://online.uillinois.edu/","http://www.online.uillinois.edu/","http://illinois.edu/",200,1332,0,0,407,1739
115,"http://illinois.edu/resources/website/copyright.html","https://illinois.edu/resources/website/copyright.html","http://illinois.edu/",200,1057,3,3,891,1954
116,"http://illinois.edu/resources/website/accessibility.html","https://illinois.edu/resources/website/accessibility.html","http://illinois.edu/",200,173,3,3,1105,1284
